tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1658436865102434309',"🔴 NA ŻYWO | Konferencja z udziałem Rzecznika #PiS @RafalBochenek, Europosła #PiS @TomaszPoreba oraz Ministra @KrzSzczucki w #Warszawa. ⤵

https://t.co/kwz61AgPgb",pl,Retweet,0,93,40,15,14919,2023-05-16 13:38:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#PiS,#PiS,#Warszawa",https://www.facebook.com/pisorgpl/videos/1833733837042553,,
'1658435383175131137',"Solidarność to słowo klucz w polityce społecznej rządu @pisorgpl. To wdzięczność dla naszych babć i dziadków za to, co zrobili dla nas osobiście, całego społeczeństwa i Polski.
🇵🇱🤝👴🏼👵🏼
Wyrazem tej wdzięczności jest program #SeniorPlus, który rozszerzamy!
Dzisiaj #RadaMinistrów przyjęła projekt zakładający, że #14emerytura będzie stałym świadczeniem, przyznawanym co roku wszystkim emerytom i rencistom.
Dodatkowo przeprowadzamy największą w historii waloryzację rent i emerytur oraz wprowadziliśmy emeryturę bez podatku do 2500 zł i listę darmowych leków refundowanych, których paletę będziemy rozszerzać o nowe kategorie wiekowe najpóźniej od 1 stycznia 2024 r.
Dzięki uszczelnieniu podatków i naprawie finansów publicznych przeznaczamy rekordowe środki z budżetu państwa dla naszych kochanych seniorów.
W polityce liczy się wiarygodność, a w jesieni życia - pewność, troska, spokój i bezpieczeństwo.
Solidarność międzypokoleniowa musi się manifestować w realnych krokach. W działaniach, które rząd PiS wykonał już kilka lat temu, i które będziemy kontynuować i rozszerzać!",pl,Tweet,1,400,138,328,74306,2023-05-16 13:33:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#SeniorPlus,#RadaMinistrów",,photo,"https://pbs.twimg.com/media/FwPxiWZXoAQkoIa.jpg,https://pbs.twimg.com/media/FwPxiX8WYAI2uko.jpg,https://pbs.twimg.com/media/FwPyGpfWYAIwxWZ.jpg"
'1658421232952397825',"ℹ️ #RadaMinistrów przyjęła projekt ustawy o kolejnym dodatkowym rocznym świadczeniu pieniężnym dla emerytów i rencistów, przedłożony przez Ministra Rodziny i Polityki Społecznej, wprowadzający #14Emerytura jako stałe świadczenie. https://t.co/0xlEgPYUzt",pl,Retweet,0,91,48,37,15166,2023-05-16 12:36:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#RadaMinistrów,#14Emerytura",,photo,https://pbs.twimg.com/media/FwPlUe0X0AA8gBr.jpg
'1658426948912132097',"Solidarność międzypokoleniowa to jeden z fundamentów naszej filozofii rządzenia. To bardzo ważne w czasach naznaczonych globalnymi kryzysami. Dlatego w sposób szczególny troszczymy się o seniorów - o nasze babcie i mamy , o naszych dziadków i ojców - którym zawdzięczamy dzisiejszą Polskę 🇵🇱

Obniżyliśmy wiek emerytalny, który podwyższyła koalicja PO-PSL. To również godna waloryzacja świadczeń i wypłaty 1⃣3⃣. i 1⃣4⃣. emerytury. Uzupełnieniem są programy aktywizacyjne – Senior➕ i Aktywni ➕

Dzisiaj podjęliśmy decyzję, aby 1⃣4⃣. emerytura była świadczeniem stałym, wypłacanym corocznie. To konsekwentna realizacja naszych zobowiązań wobec seniorów.",pl,Retweet,1,145,61,125,16532,2023-05-16 12:59:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/FwPo7mKXoAIka_8.jpg,https://pbs.twimg.com/media/FwPo7m2XgAAr8Ki.jpg"
'1658166045977239563',"Premier @MorawieckiM w #GośćWydarzeń: Bierzemy pod uwagę przedłużenie wakacji kredytowych, jeżeli nadal będą pojawiały się problemy ze spłatą rat kredytów w polskich domach.",pl,Retweet,0,88,28,52,16165,2023-05-15 19:42:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#GośćWydarzeń,,,
'1658164441890840597',"Premier @MorawieckiM w #GośćWydarzeń: Chcemy, żeby Polacy podróżowali bezpiecznie i komfortowo. Zależy nam, żeby autostrady były bezpłatne. Jeśli chodzi o kolej - poprzez Kolej+ odbudowujemy odcinki zamykane w czasie poprzedników.",pl,Retweet,0,91,33,45,16336,2023-05-15 19:36:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#GośćWydarzeń,,,
'1658164056711127067',"Premier @MorawieckiM w #GośćWydarzeń: Wdrożyliśmy wiele działań, dzięki którym do budżetu zaczęło wpływać dużo więcej podatku VAT - z ok. 123 mld zł na ok. 290 mld zł i z ok. 33 mld zł na 90 mld zł podatku CIT. https://t.co/InxmUwDn3l",pl,Retweet,3,189,75,164,134953,2023-05-15 19:34:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#GośćWydarzeń,,photo,https://pbs.twimg.com/media/FwL65OaXsAoXxq8.jpg
'1658166541937004546',"Premier @MorawieckiM w #GośćWydarzeń: Rozmawialiśmy z prezydentem @ZelenskyyUa także o ekshumacji, domagamy się prawa do wykonania jej jak najszybciej. Chcemy, żeby dokonało się to jeszcze w maju lub czerwcu i liczę na to, że tym razem słowo będzie dotrzymane. Prezydent zareagował pozytywnie.",pl,Retweet,0,98,31,22,20151,2023-05-15 19:44:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#GośćWydarzeń,,,
'1658154369374728213',"Po zakończonym #ProgramowyUL #NoweKonkretyPiS dziś na scenie znane trutnie:) Niewiarygodne,bez pomysłu, które gdy rządziły kazały pszczołom pracować do 67roku życia za 5PL/1h, zabrały z ich emerytur 150 mld, a teraz chcą do władzy by znów mówić Polakom miodu nie ma i nie będzie🤷‍♂️",pl,Retweet,1,364,148,116,37360,2023-05-15 18:56:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ProgramowyUL,#NoweKonkretyPiS",,,
'1658154988563050511',"Dziś o 19:20 będę gościem Wydarzeń w @PolsatNewsPL. 

🇵🇱📺📡
Do zobaczenia! https://t.co/1wY0qmc55I",pl,Tweet,2,211,52,173,36228,2023-05-15 18:58:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FwLzLE1WcAICHEy.jpg
'1658091714945359873',"#MiędzynarodowyDzieńRodzin przypomina nam o sile i znaczeniu naszych najbliższych. Rodzina to fundament, na którym buduje się każde silne społeczeństwo i państwo. To w naszych domach kształtują się wartości, które niosą nas przez całe życie: miłość, szacunek, odpowiedzialność, solidarność. Rodzina to miejsce, które uczy nas, co to znaczy być dobrym człowiekiem.
👨‍👩‍👧‍👦🇵🇱8️⃣0️⃣0️⃣➕
Rząd @pisorgpl stawia rodzinę na pierwszym miejscu!
Dlatego wczoraj przedstawiliśmy nową odsłonę naszego sztandarowego programu #Rodzina500plus, który ulepszamy i wzmacniamy - od 1 stycznia 2024 zmienia się on w #800plus !
👨‍👩‍👧‍👦🇵🇱8️⃣0️⃣0️⃣➕
Od 2019 roku w ramach programu #Rodzina500plus do polskich rodzin trafiło ponad 227 miliardów złotych. Ten program to rewolucja godności i olbrzymia redukcja ubóstwa oraz wyrównywanie szans dla milionów dzieci w całej Polsce.
Dodatkowo wprowadziliśmy prorodzinny system podatkowy - ulgi oraz wyższą kwotę wolną od podatku.
Pamiętajmy, że to właśnie Rodzina jest najważniejszym bastionem naszej tożsamości, kultury i tradycji. Silna rodzina to silna Polska!
I dopóki rządzi PiS - najbardziej prorodzinny obóz w historii III RP - polska Rodzina i jej bezpieczeństwo w każdym wymiarze będą w centrum naszej polityki!",pl,Tweet,1,288,91,170,37565,2023-05-15 14:47:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#MiędzynarodowyDzieńRodzin,,photo,"https://pbs.twimg.com/media/FwK5FsAXgAIrQD0.jpg,https://pbs.twimg.com/media/FwK5Fr-WIAE2LlR.jpg,https://pbs.twimg.com/media/FwK5FrqWwAIQemC.jpg,https://pbs.twimg.com/media/FwK5FsIX0AAB1Xk.jpg"
'1658066751421136899',"👨‍👩‍👧‍👦 Premier @MorawieckiM w #Otwock: Dzięki polityce prorodzinnej mamy ogromną redukcję ubóstwa, zwłaszcza skrajnego. Dokonaliśmy w polityce rodzinnej rewolucji kopernikańskiej, bo wszystko, co robimy służy rodzinie i myślę, że to widać. To skuteczna walka z upiorami IIIRP.",pl,Retweet,0,65,29,48,13827,2023-05-15 13:08:13,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Otwock,,,
'1658067361830694913',👨‍👩‍👧‍👦 Premier @MorawieckiM w #Otwock: Przedstawiliśmy wczoraj nową odsłonę naszego programu prorodzinnego. Od 1 stycznia z 500+ wchodzimy na poziom 800+. Niech to będzie symbolem naszej kontynuacji polityki prorodzinnej. To ogromna korzyść dla polskich rodzin. https://t.co/V22lhBdjzj,pl,Retweet,1,109,52,85,22422,2023-05-15 13:10:39,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Otwock,,photo,https://pbs.twimg.com/media/FwKjeWrWwAEZbKz.jpg
'1658065906189099009',"👨‍👩‍👧‍👦 Premier @MorawieckiM podczas Międzynarodowego Dnia Rodzin: Nasza polityka służy umocnieniu pozycji rodzin. Wprowadzilismy ustrój prorodzinny i to zasadnicza różnica pomiędzy tym, jak my, a jak nasi poprzednicy patrzyli na rodzinę -  my wspieramy ją i darzymy szacunkiem. https://t.co/XVOa1koPZF",pl,Retweet,0,98,35,30,13068,2023-05-15 13:04:52,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/FwKiJgMWcAAEjFe.jpg
'1658075774698569732',"#KobietyMająWybór!

Dzięki polityce prorodzinnej rządu @pisorgpl wspieramy te wybory - rodzinne i zawodowe. Niech przemówią liczby: 
✅10 lat temu w zarządach spółek giełdowych było 12% kobiet - dziś 24%;
✅luka płacowa w Polsce pomiędzy kobietami a mężczyznami spadła z 7,7% w 2014 do 4,5% w 2021 roku i jest jedną z najniższych w państwach OECD;
✅program #Rodzina500plus nie doprowadził do spadku aktywności kobiet na rynku pracy - wręcz przeciwnie, wskaźnik zatrudnienia pań wzrósł z 52% w 2013 do 65% w 2022 roku;
✅w ramach programów Maluch i #MaluchPlus liczba miejsc w żłobkach zwiększyła się z 90 000 w 2015 do 230 000 w 2023 roku;
✅wprowadziliśmy też rewolucyjny projekt Mama 4 plus dla pań, które urodziły 4 i więcej dzieci, czyli emerytury.

Jak widzimy - nadchodzi czas kobiet i jestem przekonany, że będzie to bardzo dobry czas dla Polski. 
Te wszystkie pozytywne zmiany to przede wszystkim zasługa pracowitości samych pań. Działają w biznesie, rządzie, organizacjach samorządowych, są szefami, dyrektorami, ale i matkami, i żonami jednocześnie.

Dziś zawody “typowo” męskie i “typowo” kobiece zanikają. Rozumiemy te zmiany i robimy wiele, by zapewnić równość szans kobiet i mężczyzn w każdej dziedzinie życia zawodowego i rodzinnego. Rolą rządu jest wspierać aspiracje kobiet w dynamicznie zmieniającym się świecie - i mam nadzieję, że dostrzegają one wsparcie i programy Prawa i Sprawiedliwości. 

Mówi się, że za sukcesem mężczyzny często stoi kobieta. Tak jest przynajmniej w moim wypadku🙂 - ale patrząc, jak rozwinęła się w ostatnich latach Polska, mogę śmiało powiedzieć, że to wielka zasługa polskich kobiet! 

Bardzo im za to dziękuję i obiecuję, że nadal będziemy je wspierać w ich wyborach rodzinnych i zawodowych.

Bo sukces kobiet to sukces Polski! 🇵🇱",pl,Tweet,11,576,180,477,155794,2023-05-15 13:44:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#KobietyMająWybór,,photo,"https://pbs.twimg.com/media/FwKrHv8XgAArPBp.jpg,https://pbs.twimg.com/media/FwKrHwTWIAE_Ld-.jpg,https://pbs.twimg.com/media/FwKrHv_XsAAfTTk.jpg,https://pbs.twimg.com/media/FwKrHv8WIAU1wZ7.jpg"
'1658050983472054274',"♀️👩 Premier @MorawieckiM w @CDT_WAW: Kiedyś mówiło się ""typowo męski"" czy ""typowo kobiecy zawód"". Dziś otwierają się nowe obszary życia zawodowego i te wszystkie zmiany i trendy są dla mnie absolutnie kluczowe. Chodzi o równość szans, ale też o to, by ona była realna. Dlatego wspieramy również mamy większej liczby dzieci w ramach programu #Mama4plus. Staramy się zrobić wszystko, by zrozumieć realne potrzeby kobiet na rynku pracy i w życiu społeczno-gospodarczym oraz zaadresować konkretne działania. #KobietyMająWybór",pl,Retweet,0,55,22,14,13031,2023-05-15 12:05:34,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1658048289055334402',"♀️👩 Premier @MorawieckiM w @CDT_WAW: Aby panie mogły rozwijać się zawodowo, piąć się po szczeblach kariery, potrzeba więcej równości na stanowiskach kierowniczych. Tu wciąż jest dużo do zrobienia, ale warto zauważyć, że w zarządach spółek giełdowych było 12% pań 10 lat temu, a teraz to już 24%. Na rynku pracy najważniejszą kwestią jest luka płacowa. Jest ona coraz mniejsza - spadła z 7,7% w 2014 do 4,5 % w 2021 i jest ona jedną z najniższych w OECD. Te dane świadczą o tym, że idziemy we własciwym kierunku. #KobietyMająWybór",pl,Retweet,0,78,36,12,14710,2023-05-15 11:54:51,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/FwKSHzDXwAAP8nf.jpg
'1658046755961815044',"♀️👩 Premier @MorawieckiM podczas konferencji #KobietyMająWybór w @CDT_WAW: Z danych wynika, że nadchodzi czas kobiet i jestem przekonany, że to będzie bardzo dobry czas dla Polski. Za sukcesem każdego mężczyzny stoi bardzo często kobieta - a przynajmniej w moim przypadku tak jest.",pl,Retweet,0,78,40,49,23370,2023-05-15 11:48:46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#KobietyMająWybór,,photo,https://pbs.twimg.com/media/FwKQu5cWYAM6-TV.jpg
'1658009053086330882',📆 15 maja obchodzimy Międzynarodowy Dzień Rodzin. https://t.co/weAxTBie7K,pl,Retweet,0,53,24,7,11554,2023-05-15 09:18:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FwJuTRaXgAEqt1L.jpg
'1657833600824360960',"Wracam z nadania nagrody Karola Wielkiego dla @ZelenskyyUa i oczom nie wierzę. Znów gra stara płyta. Oni serio nic innego nie mają? 

Różni domorośli eksperci już mówią, że ""się nie da"", ""nie ma pieniędzy"", ""zadłużają nas"", ""podniosą podatki"".

Całkiem to zabawne… słyszałem to już w 2015, potem 2019 i słyszę i teraz… 😳😳 

""Katastrofa budżetowa"" @pisorgpl to wzrost dochodów budżetu o ponad 100% i to przy obniżeniu właściwie wszystkich najważniejszych podatków. 

#Uszczelnienie #ProgramowyUL",pl,Tweet,32,2223,542,1445,441217,2023-05-14 21:41:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FwHO2_aXsAEOQ0-.jpg
'1657816337744379907',@barbarasocha Gratulacje! Jest moc! 💪🇵🇱,pl,Reply,0,10,0,2,1906,2023-05-14 20:33:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1657808218595155968',His personal courage is a symbol of determination and unity of the Ukrainian people. President Zelensky and the Ukrainian people are an inspiration for unity in the name of peace in Europe. It is hard to find anyone more deserving the Charlemagne Prize. @ZelenskyyUa Thank you and congratulations!,en,Tweet,4,794,185,115,72824,2023-05-14 20:00:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FwG3sBWXwAIn8Sp.jpg,https://pbs.twimg.com/media/FwG3sBIWwAI3qPh.jpg,https://pbs.twimg.com/media/FwG3sBPXgAEPZyj.jpg,https://pbs.twimg.com/media/FwG3sBNWAAc6HEI.jpg"
'1657790553201729541',"PM @MorawieckiM: The attitude of the Ukrainian people, the solidarity of Poles with their neighbors, and finally the decisive response of the EU to the call of defending Ukraine have proven that the greatness of the European values are still alive and well. https://t.co/Okt6thxHyX",en,Retweet,0,131,39,14,14999,2023-05-14 18:50:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FwGno2vXsAIddPn.jpg
'1657772598153936897',"Premier @MorawieckiM podczas uroczystości wręczenia Nagrody Karola Wielkiego w #Akwizgran: Europa oznacza współpracę ponad wszelkimi podziałami - jedność. Dzięki upadkowi ZSRR powstała energia i nadzieja, które były tłumione przez wieki zniewolenia. Siła napędowa Europy to pragnienie wolności.",pl,Retweet,1,145,48,27,19098,2023-05-14 17:39:21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Akwizgran,,photo,https://pbs.twimg.com/media/FwGXYrbX0AIiRbb.jpg
'1657779582315970561',"🇵🇱🤝🏻🇺🇦 Barbarzyński atak na Ukrainę pokazuje kolejny przejaw walki dobra ze złem - razem z @ZelenskyyUa, bo dobro zawsze zwycięża. Za wolność, za 🇺🇦! https://t.co/DrdZo7T6W8",pl,Retweet,1,292,76,164,38013,2023-05-14 18:07:07,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/FwGdvJxWIAM1Q66.jpg
'1657743718865043456',"Prezes #PiS J. #Kaczyński przedstawił #NoweKonkretyPiS  ⤵
👉 #800Plus od stycznia 2024 r. 👨‍👩‍👧‍👦
👉 Darmowe leki od 65. roku życia oraz dla dzieci i młodzieży do 18. roku życia 💊
👉 Darmowe autostrady państwowe dla samochodów osobowych 🛣

#KonwencjaPiS #ProgramowyUL 🐝🇵🇱 https://t.co/Z1TcZfGA12",pl,Retweet,12,925,370,704,136988,2023-05-14 15:44:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#PiS,#Kaczyński,#NoweKonkretyPiS,#800Plus,#KonwencjaPiS,#ProgramowyUL",,video,https://video.twimg.com/ext_tw_video/1657742349634613250/pu/vid/720x720/EuJP2C_r2QvIiHHx.mp4?tag=12
'1657740424461574144',"‼ Mijający weekend był niezwykle pracowity! ⤵
Na #KonwencjaPiS - #ProgramowyUL podsumowaliśmy dotychczasowe osiągnięcia rządów #PiS. Prezes J. #Kaczyński przedstawił ważne zmiany jakie czekają Polaków po nadchodzących wyborach. 💪 🇵🇱
Dziękujemy, że byliście z nami. Zwyciężymy 🇵🇱",pl,Retweet,0,244,103,68,26601,2023-05-14 15:31:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#KonwencjaPiS,#ProgramowyUL,#PiS,#Kaczyński",,photo,"https://pbs.twimg.com/media/FwF57HoXwAUYUq9.jpg,https://pbs.twimg.com/media/FwF57HpWcAgGT5T.jpg,https://pbs.twimg.com/media/FwF57HpXsAAYokz.jpg,https://pbs.twimg.com/media/FwF57HpWAAQXsQk.jpg"
'1657738073990475777',"Jarosław #Kaczyński podczas #ProgramowyUL  ⤵️
✅  #500Plus zmienione na #800Plus! 👨‍👩‍👧‍👦
✅ Darmowe leki od 65 roku  życia oraz dla dzieci i młodzieży do 18 roku życia 💊
✅ Darmowe autostrady Panstwowe dla samochodów osobowych 🛣️
…A to tylko początek 😎💪

#PrzyszłośćToPolska 🇵🇱 https://t.co/H4ZYknEu5u",pl,Retweet,2,330,70,462,55912,2023-05-14 15:22:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Kaczyński,#ProgramowyUL,#500Plus,#800Plus,#PrzyszłośćToPolska",,photo,"https://pbs.twimg.com/media/FwF3_YLWIAI-lUi.jpg,https://pbs.twimg.com/media/FwF3_YRXgAA0MOQ.jpg"
'1657734139498340352',"📢 Prezes #PiS J. #Kaczyński przedstawił #NoweKonkretyPiS ⤵ #ProgramowyUL 🐝🇵🇱

Podajcie dalej! https://t.co/0Fn9zQZEZE",pl,Retweet,5,639,355,590,161602,2023-05-14 15:06:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#PiS,#Kaczyński,#NoweKonkretyPiS,#ProgramowyUL",,photo,https://pbs.twimg.com/media/FwF0AEhXgAU17uL.jpg
'1657736662019985408',"#ProgramowyUL to konkretny przepis na bezpieczną i szczęśliwą przyszłość Polski! Już na najbliszym posiedzeniu Rady Ministrów zajmiemy się propozycjami ogłoszonymi na #KonwencjaPiS. 
Dla polskich rodzin! Dla ich dobrobytu! Dla ich szczęścia! Wygramy! 💪🐝🇵🇱 https://t.co/aMl1mm02WS",pl,Tweet,2,428,164,404,90479,2023-05-14 15:16:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ProgramowyUL,#KonwencjaPiS",,photo,https://pbs.twimg.com/media/FwF2tHUWIAAuEWt.jpg
'1657722734971965440',"Zaraz wystąpienie Prezesa Jarosława #Kaczyński po #KonwencjaPiS #ProgramowyUL. 🇵🇱🐝 
Wszyscy czekamy na podsumowanie po dwóch dniach tysięcy rozmów o Polsce, o rozwoju, o tym co udało się zrobić i co jeszcze możemy zrobić przez kolejne 4lata! https://t.co/SgfF3dSHcD",pl,Tweet,0,261,91,100,30660,2023-05-14 14:21:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Kaczyński,#KonwencjaPiS,#ProgramowyUL",,photo,https://pbs.twimg.com/media/FwFqCbsWwAEaVNC.jpg
'1657720878065483778',Już niedługo wystąpienie Prezesa #PiS J. #Kaczyński ✌️ Pełna sala! Czekamy na podsumowanie dwóch dni #ProgramowyUL 🐝🇵🇱  Bądźcie z nami! #KonwencjaPiS https://t.co/z00TwW34ay,pl,Retweet,0,211,89,46,24520,2023-05-14 14:13:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#PiS,#Kaczyński,#ProgramowyUL,#KonwencjaPiS",,video,https://video.twimg.com/ext_tw_video/1657720307157794819/pu/vid/480x640/38efqsdvdDnCms5k.mp4?tag=12
'1657714116834803712',"Dyskusja podczas #ProgramowyUL toczy się nie tylko na sali, ale też w internecie, w mediach społecznościowych. Razem piszemy program. Bądźcie z nami! https://t.co/cqRxSGluK6",pl,Retweet,0,252,79,181,20990,2023-05-14 13:46:58,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#ProgramowyUL,,video,https://video.twimg.com/ext_tw_video/1657714081866940416/pu/vid/1280x720/cShv53zKM8DbjZYd.mp4?tag=12
'1657711567675203585',"Kiedy my dozbrajamy polską armię i umacniamy współpracę w NATO, ich człowiek w Warszawie znowu zaczyna koncert na kremlowskie nuty. Premier @mblaszczak przeszkadza mu tak samo jak przeszkadzała amerykańska tarcza antyrakietowa.

@NATO ma najnowocześniejszą broń na świecie, ale jego prawdziwą siłą jest jedność i wartości, których broni. Sojusz broni czegoś, czego Rosja nigdy nie poznała - wolności. Każdy, kto osłabia jedność Zachodu jest dziś sojusznikiem Rosji.
#ProgramowyUL",pl,Tweet,5,1167,326,712,226884,2023-05-14 13:36:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FwFf2bxX0AAjBUU.jpg
'1657691390036303874',Teraz na #KonwencjaPiS - zdrowie Polaków.  W tym roku nabór na kierunek lekarski. 11.000 było na początku kadencji 7.000  Jest różnica.  I to duża. ale odczujemy to za kilka lat. https://t.co/cVAIQOWCyd,pl,Retweet,1,130,34,177,23116,2023-05-14 12:16:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#KonwencjaPiS,,photo,https://pbs.twimg.com/media/FwFNg7hWwAA1XyC.jpg
'1657690022353465344',"Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Mamy ustawową gwarancję, że na służbę zdrowia będziemy przekazywać 7% PKB. My ciężko pracujemy nad reformą służby zdrowia #ProgramowyUL #KonwencjaPiS https://t.co/tiMnCzMb2v",pl,Retweet,0,52,16,13,16383,2023-05-14 12:11:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Warszawa,#ProgramowyUL,#KonwencjaPiS",,photo,https://pbs.twimg.com/media/FwFMRX7XgAAZkNa.jpg
'1657643120471810050',Tak było wczoraj ⤵ A już za godzinę startujemy z dalszą pracą w naszym #ProgramowyUL 🐝🇵🇱 Koniecznie bądźcie z nami! https://t.co/8vch9gG4LB,pl,Retweet,0,350,157,160,38808,2023-05-14 09:04:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#ProgramowyUL,,video,https://video.twimg.com/ext_tw_video/1657642628723122177/pu/vid/1280x720/tIvBWxRZm7Lt_7CV.mp4?tag=12
'1657689234705203200',"✈️ Premier @MorawieckiM udaje się na wizytę do 🇩🇪 na ⤵️

✔️ uroczystość wręczenia Nagrody Karola Wielkiego w Akwizgranie
✔️ spotkanie z polskim lotnikami w bazie Sił Wczesnego Ostrzegania NATO https://t.co/O2OKVL42K3",pl,Retweet,0,138,45,44,21366,2023-05-14 12:08:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/FwFLkhPWwAE9gtg.jpg
'1657688990139416577',"Podczas drugiego dnia #konwencjaPiS #ProgramowyUL nadal wrze. Za nami już rozmowa o bezpieczeństwie Polski, teraz trwa o bezpieczeństwie energetycznym. 🇵🇱🐝💪 https://t.co/TJYWfjvvOw",pl,Tweet,0,279,102,185,35257,2023-05-14 12:07:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#konwencjaPiS,#ProgramowyUL",,photo,"https://pbs.twimg.com/media/FwFLWLfXsAArssP.jpg,https://pbs.twimg.com/media/FwFLWLcXwAA3dzL.jpg,https://pbs.twimg.com/media/FwFLWLaWAAAdEyF.jpg,https://pbs.twimg.com/media/FwFLWLbWIAEm-Sr.jpg"
'1657659205602385924',"🔴 NA ŻYWO | II Dzień #KonwencjaPiS w #Warszawa. #ProgramowyUL. 🐝🇵🇱

https://t.co/oTvrSBqKks",pl,Retweet,0,181,122,70,25138,2023-05-14 10:08:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#KonwencjaPiS,#Warszawa,#ProgramowyUL",https://www.facebook.com/pisorgpl/videos/266727722424438,,
'1657420541974700035',Rządy @pisorgpl to gwarancja równych szans dla wszystkich Polaków. Nie ma w Polsce miejscowości za małych na inwestycje. Dlatego inwestujemy i będziemy inwestowali w Polskę lokalną. #ProgramowyUL #KonwecjaPiS https://t.co/HhDCVffTAL,pl,Tweet,3,398,135,262,44558,2023-05-13 18:20:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ProgramowyUL,#KonwecjaPiS",,photo,"https://pbs.twimg.com/media/FwBXMgTWIAA1PcC.jpg,https://pbs.twimg.com/media/FwBXMgSXwAwiKYQ.jpg,https://pbs.twimg.com/media/FwBXMgMWYAAZPsq.jpg,https://pbs.twimg.com/media/FwBXMgTXsAEKRs1.jpg"
