tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1782346513517031595',"Ale miałem sen.

Zagrałem mecz w Manchesterze United i nawet strzeliłem gola z połowy boiska. Ale to nie to było najdziwniejsze.

Strzeliłem tego gola ręką, ale to wciąż nie o to chodzi.

Otóż w ramach cieszynki zorganizowałem po boisku taki weselny ""pociąg"", do którego dołączyli się też trenerzy i piłkarze drużyny przeciwnej, a ja na przedzie - ku uciesze Old Trafford - robiłem ""ciuuuu, ciuuu"".

Potem trener Erik ten Hag zapytał, czy nie za bardzo wychodzę przed szereg jak na debiutanta, a ja odpadłem, że to wszystko z szacunku dla klubu. On wtedy stwierdziła: - A, to ok.

Nie wiem, nie pytajcie...",pl,Tweet,67,3098,24,311,514249,2024-04-22 11:51:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1782160853053145290',"Mam za duży kaszel, żeby nie zepsuć 2,5-godzinnego programu na żywo, więc tym razem poniedziałkowy poranek z Izą Krzan. Zapraszam od 7:00!",pl,Tweet,3,324,0,74,212962,2024-04-21 23:33:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1782161435134431739',@Mateusz96897533 Xavi ❤️❤️❤️,in,Reply,0,34,0,1,9405,2024-04-21 23:36:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1782106327050797327',"RT @KamilGapiski: Bez względu na wynik El Clasico jest to piękny prezent na czterdziestkę 😍

Raz jeszcze dziękuję @K_Stanowski i ekipie @WeszloCom za ten podarunek! https://t.co/ygrPF5WJHk",pl,Retweet,6,1266,3,69,131935,2024-04-21 19:57:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GLtQQJHW4AAmWls.jpg
'1782071139386146875',"Cotygodniowe podsumowanie wydarzeń na świecie.

https://t.co/4Ib1N5o89E",pl,Tweet,5,451,9,34,114337,2024-04-21 17:37:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=LfKdfGeycMs,,
'1782068493321392637',"Obsługa oferty na El Clasico bez ryzyka:

✅️ załóż konto w Fuksiarz
✅️ wpłać 50 zł
✅️ postaw swój pierwszy zakład.

Jeśli trafisz to cieszysz się wygraną, a jeśli się nie uda to otrzymujesz zwrot całej kwoty i możesz ją od razu wypłacić.

Link: https://t.co/QCLaqTzOZC

#reklama, +18",pl,Tweet,4,48,1,15,107808,2024-04-21 17:26:52,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://zero.fuksiarz.pl/stan,,
'1782044278631387435',"Chciałem wyrazić swoje zdanie, które na szczęście nie ma żadnego znaczenia: trzeba być zdrowo walniętym, by sądzić, że kasę USA dla Ukrainy zalatwił:

a) Andrzej Duda 
b) Donald Tusk

Obie opcje są dla niepełnosprytnych.",pl,Tweet,44,5929,140,489,346433,2024-04-21 15:50:39,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1782038358367097117',"RT @OficjalneZero: Zapraszamy na drugi odcinek ""Świat od Zera"" 🌏
@abojke podsumowuje wydarzenia minionego tygodnia, a działo się dużo 👀

✅ Po długich miesiącach przepychanek między Republikanami a Demokratami Izba Reprezentantów USA zdecydowała o przekazaniu Ukrainie 61 mld USD. W “Świecie od zera” powiemy, czy te pieniądze mogą przełamać impas na ukraińskim froncie. 

✅ Będzie też o problemach Beniamina Netanyahu i o rękoczynach w gruzińskim parlamencie. 

✅ Dowiecie się też, jak przebiegają wybory w Indiach - do urn idzie tam prawie miliard osób! Nie pominiemy też burzy błyskawicznej, która na chwilę zamieniła Dubaj w Atlantydę.

👉 Goście drugiego odcinka:
prof. Andrew Michta (@andrewmichta) - Atlantic Council
Maria Wiernikowska - Kanał Zero
Wojciech Górecki (@Woj_Gorecki) - Ośrodek Studiów Wschodnich
Moneer Faour - były dyrektor Polskiego Pawilonu na EXPO 2020 w Dubaju

Sprawdźcie sami 👇🏻
https://t.co/BsaBNIoB9V",pl,Retweet,11,451,24,16,123186,2024-04-21 15:27:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1782037117050220558/pu/vid/avc1/1080x1920/emfQFmth6KJdV3N3.mp4?tag=14
'1781974500843634939',RT @GroundZeroPL: Jutro o 20:00 zapraszamy na kolejny odcinek @GroundZeroPL w @OficjalneZero. Nasz temat: czy model izraelski to dobry wzór dla Polski? Zapraszamy do nadsyłania pytań pod tym wpisem. 👇 https://t.co/oP4U5qb6pD,pl,Retweet,4,857,46,108,158926,2024-04-21 11:13:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GLrYSw2WYAAgdT2.jpg
'1781953668079599784',A we wtorek gośćmi Mazurka i moimi w Godzinie Zero będą przedstawiciele Ostatniego Pokolenia.,pl,Tweet,29,3988,91,1072,641014,2024-04-21 09:50:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1781965705748840685',"@WybitekXD @Adam_Zdziwiony @Wychowany_na_X Czyli nie ma żadnej konsekwencji w tym co piszesz. Stek bzdur. Jedynie chciałem, żebyś sam/sama to sobie udowodnił/udowodniła. Pozdro.",pl,Reply,0,9,0,0,2152,2024-04-21 10:38:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1781963194216382933',"@WybitekXD @Adam_Zdziwiony @Wychowany_na_X Uważasz, że Hejt Park z Mają Staśko by się nie obejrzał?:)))))",pl,Reply,0,2,0,1,1666,2024-04-21 10:28:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1781960021821079770',"@koliber131313 @TomSieczko Odpowiadam: zniknął z przestrzeni publicystów i zajął się biciem po mordzie, oglądanym przez ... (tu niech każdy sobie wpisze co uważa).",pl,Reply,0,16,0,2,2598,2024-04-21 10:15:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1781956155314446744',"@Mango0990Maria To zgaszę światło, pójdę do domu, a oni zostaną.",pl,Reply,1,1207,3,23,25955,2024-04-21 10:00:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1781954966988427619',"@Wychowany_na_X Ty nie rozumiesz słowa ""promować"".",pl,Reply,1,530,1,43,32707,2024-04-21 09:55:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1781700064869601469',"RT @wsamraz: NIEPOPRAWNIK NA ŻYWO #9: ABORCJA, PRZESZUKANIA U ZIOBRY, DYSKRYMINACJA M... https://t.co/qlY7uCE2SE",pl,Retweet,2,82,6,6,73549,2024-04-20 17:02:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.youtube.com/live/HEDmmHaQIlA?si=Wp2yNcDXvpGjeJzv,,
'1781681466713231821',"RT @OficjalneZero: Już dziś kolejny odcinek „Zero Presji” 😎

Zobaczcie jak z wyzwaniami od Kacpra Rucińskiego i Czarka Sikory poradzili sobie dzisiejsi goście 👀

Widzimy się o 20:00 na kanale 🫡 https://t.co/ilYSo53UnQ",pl,Retweet,3,200,7,17,116898,2024-04-20 15:48:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1781681375071924224/vid/avc1/720x1280/3s17dvyrKwdnAeQO.mp4?tag=14
'1781621143457128594',"W środę w Kanale Zero debata na temat treści i internecie i odpowiedzialności twórców. Moimi gośćmi będą:

- Friz
- Karol Paciorek
- Revo
- Dominik Bos",pl,Tweet,92,6024,79,391,488982,2024-04-20 11:49:16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1781610337424339350',Gratulacje dla widzów Kanału Zero. https://t.co/TwOscjNnkv,pl,Tweet,13,4598,105,70,184736,2024-04-20 11:06:19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GLmNKGLWoAAc4pC.jpg
'1781451970764476803',RT @michukolek: @sz_janczyk Portugalczycy i Brazylijczycy wysłuchują w nocy wykładu - po angielsku - o wadze porażki Radomiaka Radom z Koroną Kielce. Potęga globalizacji.,pl,Retweet,4,247,6,5,75513,2024-04-20 00:37:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1781418090955219370',"RT @OficjalneZero: Nowy odcinek ""Mazurek&Stanowski"" już na kanale ‼️

Zapraszamy do oglądania 🍿👇🏻
https://t.co/M4aWLtQ8li",pl,Retweet,2,182,6,23,87805,2024-04-19 22:22:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://youtu.be/s1N5cmRIWm0?si=asHVOy_oR1nR0K97,,
'1781389487269945545',"No to wylicytowaliśmy cztery wizyty w Kanale Zero podczas Euro 2024 za łączną kwotę 69 500 złotych.

Trwa chatytatywna kolacja w Sopocie zorganizowana przez Diety od Brokuła. https://t.co/ODLj78WTSM",pl,Tweet,7,332,8,20,101702,2024-04-19 20:28:45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GLjESvEXEAAECzm.jpg
'1781368839264956871',"Wspolne oglądania meczu Euro w Kanale Zero wylicytowane za 15 000 złotych. Pieniądze na rzecz hospicjum w Gdyni oraz w Pucku.

Trwa charytatywna kolacja zorganizowana przez Diety od Brokuła. https://t.co/l1uUk5Na5J",pl,Tweet,8,963,20,30,207194,2024-04-19 19:06:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://video.twimg.com/ext_tw_video/1781368798894821377/pu/vid/avc1/720x1280/DsYZ8YhTDR1J4gw2.mp4?tag=12
'1781385298707906826',Pan Krzysztof za 20 000 złotych wylicytował kolejną wizytę. Na razie z trzech licytacji oglądania z nami meczu Euro mamy blisko 60 000 złotych na rzecz hospicjów. https://t.co/eOtAH4rMMU,pl,Reply,1,713,8,19,72237,2024-04-19 20:12:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GLjAe71XAAAIDU9.jpg
'1781378492937932854',"Zapraszam.

A o 22:00 Mazurek i ja.",pl,Tweet,0,110,3,16,83487,2024-04-19 19:45:03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1781369646819488141',@regiowyniki @KTS_Weszlo Nie ma żadnej premii. Zero złotych.,pl,Reply,0,682,1,29,93069,2024-04-19 19:09:54,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1781350032383295676',"RT @OficjalneZero: Zapraszamy na dwunasty odcinek programu ""Mazurek & Stanowski"" jeszcze przed ciszą wyborczą! ⏰

Już o 22:00 podsumowanie najnowszych wydarzeń w Polsce przez niezastąpiony duet @K_Stanowski i @wina_Mazurka 😎

Nie może was to ominąć 💪🏻",pl,Retweet,1,374,23,16,146470,2024-04-19 17:51:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GLie5TOXwAA817E.jpg
'1781317385019949122',"Jutro świetny mecz. Tym razem wieczorem, przy sztucznym świetle. Zapisz się na darmowy bilet.",pl,Tweet,1,83,1,11,90669,2024-04-19 15:42:14,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1781295149441556602',"Dotąd myślałem, że Jacek Sutryk jest nadzieją na przetrwanie formatu Mazurek&amp;Stanowski, ale widać, że w każdym wariancie wygramy.",pl,Tweet,190,6449,357,430,401111,2024-04-19 14:13:53,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1781269047448920218',"To, że flamastrem jest coś maźnięte - ok, może była awaria. Ale na czym polega nawiązanie do historii? https://t.co/lh12rtymZz",pl,Tweet,47,3725,205,699,550231,2024-04-19 12:30:09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GLhWwbvXIAAXeyA.jpg
'1781265645113339952',"Niesamowity tekst. Gazeta Wyborcza domaga się interwencji Donalda Tuska, żeby przestała być pozywana do sądu.",pl,Tweet,64,4941,799,210,236314,2024-04-19 12:16:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1781227429064737159',"RT @OficjalneZero: Uwaga! Oferta ważna tylko dzisiaj.
Bonus zwiększony do 200 zł za zakup ubezpieczenia OC/AC od naszego sponsora https://t.co/bp5xJq9Efu!

Kliknij w link: https://t.co/AvDBQCFBwO i kup ubezpieczenie! A jeśli do końca Twojego OC jest jeszcze chwila,  zarezerwuj sobie bonus.
#wspolpracareklamowa",pl,Retweet,3,31,1,5,40541,2024-04-19 09:44:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"http://Mubi.pl,http://mubi.pl/bonus-x200",photo,https://pbs.twimg.com/media/GLgw3BqW0AAa8eO.jpg
'1781208672967839897',"RT @weszlojunior: 6-milionowe dofinansowanie ze strony ministerstwa na rzecz piłki kobiecej sprawi, że drużyny chłopięce pięciu klubów (stanowiące większość w tych ośrodkach) zostaną... wykluczone z Programu Certyfikacji Szkółek!

Szczegóły w tekście @pmamczak.

https://t.co/v8pERafdzh",pl,Retweet,1,55,5,2,39290,2024-04-19 08:30:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://junior.weszlo.com/2024/04/18/wsparcie-pilki-dziewczecej-z-olbrzymia-bariera-na-starcie/,,
'1781248783323365573',"RT @OficjalneZero: Historia Amy Winehouse jest opowiedziana BANALNIE? 😲

Tomasz Rączek zaprasza do najnowszego odcinka Zero Ekranowego, w którym recenzuje ""Rosalie"" i ""Przysięgę Ireny"" oraz konfrontuje opinie z @m_walkiewicz w kwestii filmu ""Back to Black""👇

https://t.co/lYv3SOYXYt https://t.co/j0RpHAyzcH",pl,Retweet,2,105,8,9,53993,2024-04-19 11:09:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=BPuB_2qUkQk,video,https://video.twimg.com/ext_tw_video/1781245838892621824/pu/vid/avc1/1280x720/gJaMeTCjetiEazE5.mp4?tag=12
'1781248923094352029',"RT @WeszloTravel: Real Madryt po rzutach karnych wyeliminował Manchester City, a Bayern Monachium rozprawił się na własnym stadionie z Arsenalem 🔥 W tym półfinale emocji zdecydowanie nie zabraknie! 🤩

Leć z nami na trybuny Estadio Santiago Bernabéu ➡ https://t.co/YmuiUuQKBX https://t.co/SUtoR7zcrQ",pl,Retweet,0,19,2,2,30231,2024-04-19 11:10:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://www.travel.weszlo.com,photo,https://pbs.twimg.com/media/GLhEM2EW4AAaVGU.jpg
'1781092453040189706',Sopot by night. https://t.co/iQuGADKjkE,en,Tweet,18,3469,18,212,270463,2024-04-19 00:48:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GLe2JFHXwAA-8av.jpg
'1781049622904836254',Już nie taki piękny. Zrobił to im znowu 😂😎,pl,Tweet,8,706,7,24,213061,2024-04-18 21:58:15,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1781021382337261879',"No to już jasne. Maciej Wilk dołącza do Kanału Zero.

https://t.co/xU3WcFdRp2",pl,Tweet,11,3746,211,215,207811,2024-04-18 20:06:01,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://www.youtube.com/live/KS6yX7EEMXc?si=SuN96oHSyQNK5dWG,,
'1781022398478721254',@Damianos239 Zero Aero.,eu,Reply,1,427,4,12,14568,2024-04-18 20:10:04,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1781021382337261879',"No to już jasne. Maciej Wilk dołącza do Kanału Zero.

https://t.co/xU3WcFdRp2",pl,Tweet,11,3746,211,215,207811,2024-04-18 20:06:01,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://www.youtube.com/live/KS6yX7EEMXc?si=SuN96oHSyQNK5dWG,,
'1781014695798813164',"Dzisiaj o 20.00 nie tylko mega program, ale i mega ogłoszenie 😎

https://t.co/f49xQkr9M0",pl,Tweet,2,587,42,39,114050,2024-04-18 19:39:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://www.youtube.com/live/KS6yX7EEMXc?si=eGVsPS0BJhqUqzjK,,
'1780997088299430347',"RT @OficjalneZero: Przypominamy, że już o 20:00 zaczynamy „Godzinę Zero” z @MacVVilk ✈️

Macie jakieś pytania do naszego dzisiejszego gościa? 👀

A widzimy się tu 👇🏻
https://t.co/5LaIGqw7mN",pl,Retweet,2,411,41,43,97812,2024-04-18 18:29:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.youtube.com/live/KS6yX7EEMXc?si=U_vKjom4eg1FPfCt,,
'1780998363762033055',"RT @PawelPaczul: Start już niedługo, zapraszam. 

https://t.co/PlYPetfji6",pl,Retweet,5,83,3,2,54132,2024-04-18 18:34:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=stVKYq91VHQ,,
'1780981018721194480',Że co?,pl,Tweet,46,3441,421,421,328582,2024-04-18 17:25:38,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1780929873122382047',"Wczoraj się działy pojebane rzeczy, których nie mogę zostawić. Powalczymy. https://t.co/8KQd89L3kv",pl,Tweet,108,5504,210,310,713422,2024-04-18 14:02:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GLciRdEWUAAKGC8.jpg
'1780854545700020320',"Na tym zdjęciu:
- aktualny bramkarz West Hamu
- człowiek, który odsiaduje wyrok za morderstwo
- człowiek, który niesłusznie spędził kilka lat w areszcie
- były menedżer Roberta Lewandowskiego
- dyrektor sportu w C+
- właściciel 90minut
- kilku dziennikarzy różnych mediów
- najlepszy fotoreporter
- osoby, które zrobiły kariery w biznesie
- kilka osób, których niestety już wśród nas nie ma
- kilka osób, których nie kojarzę

No i ja też jestem.",pl,Tweet,126,1412,33,190,841912,2024-04-18 09:03:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780855827248648504',@MarCinekWu Nie wiem,pl,Reply,1,95,1,31,83302,2024-04-18 09:08:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780667908009455846',"Szczepan Twardoch dołącza do współpracowników Kanału Zero. Zapraszam na rozmowę z nim.

https://t.co/tPDOvi5NFY",pl,Tweet,8,1017,24,258,225326,2024-04-17 20:41:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=VeGpMFyFYPs,,
'1780656362071970281',"ZAPRASZAM!

Kto dołącza do Kanału Zero?

To będzie bardzo interesująca rozmowa.

https://t.co/tPDOvi5NFY",pl,Tweet,1,187,3,47,138560,2024-04-17 19:55:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=VeGpMFyFYPs,,
'1780617515707617643',Bardzo dziękuję za prezent ♥️ https://t.co/KFNiEehQca,pl,Tweet,93,13243,404,220,339511,2024-04-17 17:21:12,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GLYGMaKXsAANoEm.jpg
'1780608510960472100',"Jedziemy z LM. I teraz tak:

- Zakładasz konto na Fuksiarzu korzystając z tego linka: https://t.co/QCLaqTzOZC
- Wpłacasz 50 zł
- Stawiasz pierwszy zakład

Trafiłeś - wygrana kasa jest twoja
Nie trafiłeś - postawione pieniądze wracają, od razu można je wypłacić. 

#reklama, +18",pl,Tweet,5,127,3,29,115659,2024-04-17 16:45:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#reklama,https://zero.fuksiarz.pl/stan,,
'1780602499910807697',"Szukam ludzi do pracy.

https://t.co/5ZCte9oCAQ",pl,Tweet,15,361,21,101,154580,2024-04-17 16:21:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://rocketjobs.pl/oferta/kanal-zero-social-media-specialist?utm_source=twitter&utm_medium=kz&utm_campaign=ks-post,,
'1780600873334497660',RT @OficjalneZero: . @K_Stanowski odpowiedział na pięć pytań dotyczących tajemniczego gościa dzisiejszej Godziny Zero: https://t.co/AMkAqjlTV2,pl,Retweet,14,416,14,170,195499,2024-04-17 16:15:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1780600779969032192/vid/avc1/720x1280/J90OVgjEB4M7_rhS.mp4?tag=14
'1780552264580464951',RT @OficjalneZero: https://t.co/HEccYpU5HQ,zxx,Retweet,4,103,6,16,54500,2024-04-17 13:01:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=Sgq2W0cWllY,,
'1780552261963337733',"RT @OficjalneZero: Wszyscy zastanawiają się, czy Izrael odpowie na sobotni atak Iranu i czy czeka nas wielka wojna na Bliskim Wschodzie. 

My w tym czasie tłumaczymy, jakim krajem jest Iran, na jakim etapie jest jego program nuklearny i dlaczego żadne negocjacje pokojowe nie dają rezultatu.

Zapraszamy na program specjalny @abojke:",pl,Retweet,12,378,30,27,103416,2024-04-17 13:01:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1780551350528409600/pu/vid/avc1/1280x720/cgTJpfVxtsn8jJDz.mp4?tag=12
'1780544518565028007',"RT @OficjalneZero: Kto będzie nowym asem w talii @K_Stanowski? Aktor? Muzyk? Pisarz? Polityk? Kolejny znany dziennikarz? A może ktoś zupełnie inny, jak myślicie? 

Odpowiedź na to pytanie poznacie już dziś o 20! 🔥 https://t.co/UbjVP5xG63",pl,Retweet,6,669,24,428,317815,2024-04-17 12:31:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GLXDzGWWYAALoeY.jpg
'1780539065542062131',"RT @wsamraz: Uwaga, w najbliższym czasie odbędą się dwa specjalne NIEPOPRAWNIKI:

19.04 (piątek) godz. 20.00 — NIEPOPRAWNIK LIVE

🖌️ można dzwonić i zadawać pytania dotyczące ostatnich tematów, czyli:

➡️ regulacji aborcyjnych,
➡️ nowej definicji gwałtu,
➡️ przeszukania domu Z. Ziobry,
➡️ dyskryminacji mężczyzn w sprawach rozwodowych.

Propozycje pytań wraz z numerem telefonu prosimy wysyłać na email: niepoprawnik@kanalzero.pl

Wybierzemy najciekawsze pytania i te osoby dostaną pierwszeństwo w dodzwonieniu się.

22.04 (poniedziałek) 18.30 - NIEPOPRAWNIK NA WYJEŹDZIE

🖌️ W ramach Dni Filozofii Prawa, organizowanych przez moją rodzimą Katedrę Filozofii Prawa i Nauki o Państwie NIEPOPRAWNIK odbędzie się na żywo na Uniwersytecie Warszawskim.

➡️ W programie specjalny kazus filozoficznoprawny i otwarta dyskusja - my z Bogusiem Leśnodorskim na scenie, wy jako publiczność.

Wstęp wolny.

Zapraszam w poniedziałek, 22.04, Lipowa 4, sala A3.",pl,Retweet,1,240,7,21,74878,2024-04-17 12:09:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GLW-1sGXAAAUKPj.jpg
'1780526226148303229',"RT @kosik_md: No to kolejne Zero Znieczulenia - stomatologia na NFZ

Czy istnieje? Jakie świadczenia można uzyskać? Czy ona w ogóle ma sens, czy jest potrzebna? Jakie są jej patologie? Czy prywatna jest lepsza?

Porozmawiam o tym z moim gościem - lek dent Michałem Bielskim który pracuje na NFZ",pl,Retweet,16,228,11,27,84166,2024-04-17 11:18:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1780525357960937724',"RT @OficjalneZero: STOMATOLOGIA NA NFZ JAK YETI? 😲

Czy Polacy mają problem ze zdrowiem jamy ustnej? Jakie są bariery w dostępie do leczenia stomatologicznego? 

Zapraszamy na nowy odcinek programu Zero Znieczulenia, który prowadzi niezastąpiony @kosik_md!",pl,Retweet,5,140,11,7,47828,2024-04-17 11:15:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1780518310108344320/pu/vid/avc1/1280x720/NOZaFiI7c8BA52RT.mp4?tag=12
'1780512467358982237',"Wczorajszy debiut Marcina Gortata w Kanale Zero. Polecam!

https://t.co/2gVHzwvem4",pl,Tweet,4,329,9,152,101482,2024-04-17 10:23:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://youtu.be/L-wwQZkFUE4?si=FAXkwVfwEDMOvlom,,
'1780507779439935853',"Jakub Mielcarz to świetny, młody bramkarz. Polecam uwadze klubów z wyższych lig. Spokojny, skoncentrowany na robocie chłopak.",pl,Tweet,3,255,3,33,140312,2024-04-17 10:05:09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1780508957942956338',@Vercetti__Tom Nie,und,Reply,0,0,0,0,4446,2024-04-17 10:09:50,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1780501554488914402',"Na Onecie sondaż, że w II turze na luzie we Wrocławiu wygra Bodnar.

W GW sondaż, że w II turze na luzie we Wrocławiu wygra Sutryk. 

I brawo, każdy ma swoje sondażowe miłe chwile. Zastanawia mnie jednak, czy naprawdę ktoś w GW uwierzył, że 35 procent osób, które w pierwszej turze zagłosowały na Bodnar, w drugiej nie ma zamiaru tego zrobić (tak napisali). Przecież to niedorzeczne.",pl,Tweet,42,2613,161,223,447180,2024-04-17 09:40:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1780502035365761344',@AdamPaciorek @MacVVilk Jutro,pl,Reply,1,1311,18,16,66890,2024-04-17 09:42:20,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1780488896066822163',"Dzisiaj o 20:00 moim gościem w Godzinie Zero będzie nowa twarz w Kanale Zero. Człowiek, który wprowadzi nową jakość w segmencie commentary. Ktoś, kogo nazwisko w kontekście Kanału jeszcze nie padało.

Jestem zaszczycony, że będę mógł Wam tę osobę wieczorem zaprezentować.",pl,Tweet,18,1725,61,391,359996,2024-04-17 08:50:07,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
